sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-13 19:21:33 UTC;-1;4.02;0.00;3.77;5.78;0.00;86.43
isaacpi;1;2017-07-13 19:21:34 UTC;-1;0.00;0.00;0.25;28.64;0.00;71.11
isaacpi;1;2017-07-13 19:21:35 UTC;-1;5.70;0.00;14.25;25.91;0.00;54.15
isaacpi;1;2017-07-13 19:21:36 UTC;-1;6.22;0.00;18.91;14.25;0.00;60.62
isaacpi;1;2017-07-13 19:21:37 UTC;-1;0.26;0.00;9.21;0.00;0.00;90.54
isaacpi;1;2017-07-13 19:21:38 UTC;-1;2.09;0.00;13.32;0.00;0.00;84.60
isaacpi;1;2017-07-13 19:21:39 UTC;-1;0.53;0.00;6.32;0.00;0.00;93.16
isaacpi;1;2017-07-13 19:21:40 UTC;-1;0.00;0.00;2.80;0.00;0.00;97.20
isaacpi;1;2017-07-13 19:21:41 UTC;-1;0.78;0.00;6.22;0.26;0.00;92.75
isaacpi;1;2017-07-13 19:21:42 UTC;-1;0.00;0.00;5.36;0.00;0.00;94.64
isaacpi;1;2017-07-13 19:21:43 UTC;-1;0.53;0.00;8.18;0.00;0.00;91.29
isaacpi;1;2017-07-13 19:21:44 UTC;-1;1.25;0.00;2.01;21.80;0.00;74.94
isaacpi;1;2017-07-13 19:21:45 UTC;-1;0.50;0.00;1.00;23.75;0.00;74.75
isaacpi;1;2017-07-13 19:21:46 UTC;-1;0.00;0.00;0.25;24.87;0.00;74.87
isaacpi;3;2017-07-13 19:21:49 UTC;-1;1.24;0.00;1.08;41.42;0.00;56.26
isaacpi;1;2017-07-13 19:21:50 UTC;-1;4.29;0.00;10.61;15.15;0.00;69.95
isaacpi;1;2017-07-13 19:21:51 UTC;-1;1.00;0.00;0.75;24.69;0.00;73.57
isaacpi;1;2017-07-13 19:21:52 UTC;-1;1.00;0.00;0.25;24.56;0.00;74.19
isaacpi;1;2017-07-13 19:21:53 UTC;-1;6.31;0.00;2.78;29.04;0.00;61.87
isaacpi;1;2017-07-13 19:21:54 UTC;-1;25.32;0.00;1.77;5.82;0.00;67.09
isaacpi;1;2017-07-13 19:21:55 UTC;-1;23.93;0.00;1.51;4.28;0.00;70.28
isaacpi;1;2017-07-13 19:21:56 UTC;-1;0.00;0.00;0.00;24.81;0.00;75.19
isaacpi;1;2017-07-13 19:21:57 UTC;-1;0.00;0.00;0.50;24.81;0.00;74.69
isaacpi;1;2017-07-13 19:21:58 UTC;-1;5.97;0.00;1.00;19.65;0.00;73.38
isaacpi;1;2017-07-13 19:21:59 UTC;-1;0.00;0.00;0.00;24.87;0.00;75.13
isaacpi;1;2017-07-13 19:22:00 UTC;-1;9.14;0.00;3.30;21.83;0.00;65.74
isaacpi;1;2017-07-13 19:22:01 UTC;-1;13.60;0.00;2.27;11.08;0.00;73.05
isaacpi;1;2017-07-13 19:22:02 UTC;-1;26.82;0.00;1.75;0.25;0.00;71.18
isaacpi;1;2017-07-13 19:22:03 UTC;-1;48.37;0.00;4.26;0.75;0.00;46.62
isaacpi;1;2017-07-13 19:22:04 UTC;-1;58.38;0.00;2.03;0.25;0.00;39.34
isaacpi;1;2017-07-13 19:22:05 UTC;-1;54.43;0.00;2.28;0.25;0.00;43.04
isaacpi;1;2017-07-13 19:22:06 UTC;-1;6.27;0.00;0.25;22.56;0.00;70.93
isaacpi;1;2017-07-13 19:22:07 UTC;-1;24.05;0.00;2.03;1.27;0.00;72.66
isaacpi;1;2017-07-13 19:22:08 UTC;-1;25.63;0.00;1.01;0.00;0.00;73.37
isaacpi;1;2017-07-13 19:22:09 UTC;-1;27.14;0.00;2.76;0.00;0.00;70.10
isaacpi;1;2017-07-13 19:22:10 UTC;-1;18.69;0.00;2.02;22.98;0.00;56.31
isaacpi;1;2017-07-13 19:22:11 UTC;-1;27.07;0.00;0.75;0.50;0.00;71.68
isaacpi;1;2017-07-13 19:22:12 UTC;-1;27.68;0.00;0.75;0.00;0.00;71.57
isaacpi;1;2017-07-13 19:22:13 UTC;-1;28.97;0.00;1.26;0.00;0.00;69.77
isaacpi;1;2017-07-13 19:22:14 UTC;-1;28.50;0.00;1.50;0.00;0.00;70.00
isaacpi;1;2017-07-13 19:22:15 UTC;-1;24.18;0.00;0.50;4.28;0.00;71.03
isaacpi;1;2017-07-13 19:22:16 UTC;-1;12.78;0.00;1.75;12.03;0.00;73.43
isaacpi;1;2017-07-13 19:22:17 UTC;-1;28.68;0.00;1.27;0.25;0.00;69.80
isaacpi;1;2017-07-13 19:22:18 UTC;-1;26.28;0.00;2.81;1.28;0.00;69.64
isaacpi;1;2017-07-13 19:22:19 UTC;-1;28.93;0.00;2.00;0.50;0.00;68.58
isaacpi;1;2017-07-13 19:22:20 UTC;-1;26.38;0.00;0.50;4.27;0.00;68.84
isaacpi;1;2017-07-13 19:22:21 UTC;-1;0.25;0.00;0.25;25.06;0.00;74.44
isaacpi;1;2017-07-13 19:22:22 UTC;-1;0.25;0.00;0.25;24.87;0.00;74.62
isaacpi;1;2017-07-13 19:22:23 UTC;-1;0.25;0.00;0.50;25.06;0.00;74.19
isaacpi;1;2017-07-13 19:22:24 UTC;-1;2.76;0.00;0.75;22.56;0.00;73.93
isaacpi;1;2017-07-13 19:22:25 UTC;-1;0.00;0.00;0.25;49.62;0.00;50.13
isaacpi;1;2017-07-13 19:22:26 UTC;-1;23.25;0.00;2.00;4.25;0.00;70.50
isaacpi;1;2017-07-13 19:22:27 UTC;-1;26.20;0.00;2.27;1.26;0.00;70.28
isaacpi;1;2017-07-13 19:22:28 UTC;-1;26.25;0.00;1.00;1.25;0.00;71.50
isaacpi;1;2017-07-13 19:22:29 UTC;-1;25.13;0.00;1.52;0.00;0.00;73.35
isaacpi;1;2017-07-13 19:22:30 UTC;-1;25.70;0.00;1.53;0.25;0.00;72.52
isaacpi;1;2017-07-13 19:22:31 UTC;-1;25.44;0.00;2.02;0.00;0.00;72.54
isaacpi;1;2017-07-13 19:22:32 UTC;-1;28.79;0.00;0.76;0.00;0.00;70.45
isaacpi;1;2017-07-13 19:22:33 UTC;-1;30.38;0.00;0.76;0.00;0.00;68.86
isaacpi;1;2017-07-13 19:22:34 UTC;-1;28.36;0.00;1.00;0.00;0.00;70.65
isaacpi;1;2017-07-13 19:22:35 UTC;-1;23.54;0.00;0.51;7.85;0.00;68.10
isaacpi;1;2017-07-13 19:22:36 UTC;-1;0.00;0.00;0.25;67.51;0.00;32.24
isaacpi;1;2017-07-13 19:22:37 UTC;-1;22.86;0.00;0.75;11.31;0.00;65.08
isaacpi;1;2017-07-13 19:22:38 UTC;-1;26.13;0.00;1.76;0.00;0.00;72.11
isaacpi;1;2017-07-13 19:22:39 UTC;-1;26.01;0.00;0.76;0.00;0.00;73.23
isaacpi;1;2017-07-13 19:22:40 UTC;-1;26.84;0.00;1.77;13.92;0.00;57.47
isaacpi;1;2017-07-13 19:22:41 UTC;-1;27.57;0.00;1.25;0.00;0.00;71.18
isaacpi;1;2017-07-13 19:22:42 UTC;-1;27.43;0.00;1.50;0.00;0.00;71.07
isaacpi;1;2017-07-13 19:22:43 UTC;-1;23.43;0.00;2.02;0.00;0.00;74.56
isaacpi;1;2017-07-13 19:22:44 UTC;-1;25.19;0.00;0.50;0.00;0.00;74.31
isaacpi;1;2017-07-13 19:22:45 UTC;-1;25.87;0.00;0.50;0.25;0.00;73.38
isaacpi;1;2017-07-13 19:22:46 UTC;-1;26.62;0.00;0.50;0.00;0.00;72.89
isaacpi;1;2017-07-13 19:22:47 UTC;-1;25.44;0.00;1.01;0.00;0.00;73.55
isaacpi;1;2017-07-13 19:22:48 UTC;-1;25.31;0.00;0.00;0.00;0.00;74.69
isaacpi;1;2017-07-13 19:22:49 UTC;-1;25.56;0.00;0.25;0.00;0.00;74.19
isaacpi;1;2017-07-13 19:22:50 UTC;-1;25.31;0.00;0.25;1.25;0.00;73.18
isaacpi;1;2017-07-13 19:22:51 UTC;-1;1.75;0.00;0.50;14.54;0.00;83.21
isaacpi;1;2017-07-13 19:22:52 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-13 19:22:53 UTC;-1;0.00;0.00;0.50;0.00;0.00;99.50
isaacpi;1;2017-07-13 19:22:54 UTC;-1;0.00;0.00;1.25;0.00;0.00;98.75
isaacpi;1;2017-07-13 19:22:55 UTC;-1;3.52;0.00;2.76;4.02;0.00;89.70
isaacpi;1;2017-07-13 19:22:56 UTC;-1;0.00;0.00;0.25;25.00;0.00;74.75
isaacpi;1;2017-07-13 19:22:57 UTC;-1;15.17;0.00;7.97;5.91;0.00;70.95
isaacpi;1;2017-07-13 19:22:58 UTC;-1;18.23;0.00;6.58;0.51;0.00;74.68
isaacpi;1;2017-07-13 19:22:59 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-13 19:23:00 UTC;-1;0.25;0.00;1.00;0.00;0.00;98.75
isaacpi;1;2017-07-13 19:23:01 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-13 19:23:02 UTC;-1;0.00;0.00;1.00;8.98;0.00;90.02
isaacpi;5;2017-07-13 19:23:07 UTC;-1;0.31;0.00;0.42;29.77;0.00;69.51
isaacpi;1;2017-07-13 19:23:08 UTC;-1;0.50;0.00;1.00;0.00;0.00;98.50
isaacpi;1;2017-07-13 19:23:09 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-13 19:23:10 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-13 19:23:11 UTC;-1;0.50;0.00;0.50;20.45;0.00;78.55
isaacpi;1;2017-07-13 19:23:12 UTC;-1;0.25;0.00;0.25;24.18;0.00;75.31
isaacpi;1;2017-07-13 19:23:13 UTC;-1;0.74;0.00;0.74;36.23;0.00;62.28
