sep=;
# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-07-13 19:20:12 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:13 UTC;wlan0;41.00;1.00;1.84;0.09;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:13 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:13 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:14 UTC;wlan0;40.00;4.00;3.25;1.08;0.00;0.00;5.00;0.00
isaacpi;1;2017-07-13 19:20:14 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:14 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:15 UTC;wlan0;36.00;1.00;1.97;0.09;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:15 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:15 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:16 UTC;wlan0;32.00;0.00;2.04;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:16 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:16 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:17 UTC;wlan0;32.00;4.00;1.46;0.40;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:17 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:17 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:18 UTC;wlan0;37.00;0.00;1.66;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:18 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:18 UTC;lo;2.00;2.00;0.10;0.10;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:18 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:19 UTC;wlan0;42.00;1.00;1.90;0.09;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:19 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:19 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:20 UTC;wlan0;46.00;0.00;2.07;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:20 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:20 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;vethf83d485;0.40;0.20;0.07;0.04;0.00;0.00;0.00;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;wlan0;13316.48;3675.95;6691.00;406.59;0.00;0.00;144.47;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;vethdcde907;0.20;0.40;0.04;0.07;0.00;0.00;0.00;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;docker0;3.22;7.50;0.30;1.24;0.00;0.00;0.00;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;lo;49.56;49.56;981.82;981.82;0.00;0.00;0.00;0.00
isaacpi;15;2017-07-13 19:20:35 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:36 UTC;wlan0;43.00;4.00;2.22;0.30;0.00;0.00;1.00;0.00
isaacpi;1;2017-07-13 19:20:36 UTC;vethdcde907;4.00;8.00;0.33;1.09;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:36 UTC;docker0;4.00;2.00;0.27;0.16;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:36 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:37 UTC;wlan0;39.00;0.00;2.98;0.00;0.00;0.00;1.00;0.00
isaacpi;1;2017-07-13 19:20:37 UTC;vethdcde907;2.00;16.00;0.16;3.31;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:37 UTC;docker0;2.00;11.00;0.13;1.89;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:37 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:38 UTC;wlan0;41.00;0.00;1.84;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:38 UTC;vethdcde907;1.00;7.00;0.09;1.74;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:38 UTC;docker0;1.00;5.00;0.07;1.31;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:38 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:39 UTC;wlan0;42.00;0.00;3.17;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:39 UTC;vethdcde907;0.00;3.00;0.00;0.90;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:39 UTC;docker0;0.00;2.00;0.00;0.53;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:39 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:40 UTC;wlan0;23.00;0.00;3.49;0.00;0.00;0.00;1.00;0.00
isaacpi;1;2017-07-13 19:20:40 UTC;vethdcde907;0.00;7.00;0.00;1.55;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:40 UTC;docker0;0.00;3.00;0.00;0.73;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:40 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:41 UTC;wlan0;40.00;0.00;1.80;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:41 UTC;vethdcde907;1.00;4.00;0.07;0.64;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:41 UTC;docker0;1.00;3.00;0.05;0.59;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:41 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:42 UTC;wlan0;35.00;0.00;1.57;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:42 UTC;vethdcde907;0.00;2.00;0.00;0.08;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:42 UTC;docker0;0.00;1.00;0.00;0.04;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:42 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:43 UTC;wlan0;42.00;0.00;1.89;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:43 UTC;vethdcde907;0.00;2.00;0.00;0.08;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:43 UTC;docker0;0.00;1.00;0.00;0.04;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:43 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:44 UTC;wlan0;60.00;0.00;6.19;0.00;0.00;0.00;4.00;0.00
isaacpi;1;2017-07-13 19:20:44 UTC;vethdcde907;0.00;1.00;0.00;0.07;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:44 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:45 UTC;wlan0;40.00;0.00;1.80;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:45 UTC;vethdcde907;1.00;8.00;0.07;1.08;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:45 UTC;docker0;1.00;4.00;0.05;0.38;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:45 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:46 UTC;wlan0;38.00;0.00;1.71;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:46 UTC;vethdcde907;0.00;8.00;0.00;1.78;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:46 UTC;docker0;0.00;4.00;0.00;0.52;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:46 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:47 UTC;wlan0;50.00;4.00;2.27;0.40;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:47 UTC;vethdcde907;0.00;6.00;0.00;1.17;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:47 UTC;docker0;0.00;2.00;0.00;0.18;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:47 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:48 UTC;wlan0;45.00;0.00;3.01;0.00;0.00;0.00;6.00;0.00
isaacpi;1;2017-07-13 19:20:48 UTC;vethdcde907;0.00;2.00;0.00;0.44;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:48 UTC;docker0;0.00;1.00;0.00;0.37;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:48 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:49 UTC;wlan0;49.00;1.00;2.21;0.09;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:49 UTC;vethdcde907;0.00;3.00;0.00;0.52;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:49 UTC;docker0;0.00;2.00;0.00;0.21;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:49 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:50 UTC;wlan0;52.00;0.00;2.34;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:50 UTC;vethdcde907;0.00;1.00;0.00;0.38;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
