sep=;
# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
isaacpi;1;2017-07-16 19:56:27 UTC;-1;6.53;0.00;0.00;19.35;0.00;74.12
isaacpi;1;2017-07-16 19:56:28 UTC;-1;18.59;0.00;0.75;8.04;0.00;72.61
isaacpi;2;2017-07-16 19:56:30 UTC;-1;14.48;0.00;0.62;48.85;0.00;36.04
isaacpi;1;2017-07-16 19:56:31 UTC;-1;0.25;0.00;0.25;50.13;0.00;49.37
isaacpi;3;2017-07-16 19:56:34 UTC;-1;0.19;0.00;0.37;65.23;0.00;34.21
isaacpi;1;2017-07-16 19:56:35 UTC;-1;1.26;0.00;0.75;46.98;0.00;51.01
isaacpi;1;2017-07-16 19:56:36 UTC;-1;24.75;0.00;2.53;1.26;0.00;71.46
isaacpi;1;2017-07-16 19:56:37 UTC;-1;18.05;0.00;3.01;4.51;0.00;74.44
isaacpi;1;2017-07-16 19:56:38 UTC;-1;24.56;0.00;1.25;0.50;0.00;73.68
isaacpi;1;2017-07-16 19:56:39 UTC;-1;25.44;0.00;1.01;0.00;0.00;73.55
isaacpi;1;2017-07-16 19:56:40 UTC;-1;26.00;0.00;0.75;0.00;0.00;73.25
isaacpi;1;2017-07-16 19:56:41 UTC;-1;25.31;0.00;0.50;0.00;0.00;74.19
isaacpi;1;2017-07-16 19:56:42 UTC;-1;24.81;0.00;1.00;0.25;0.00;73.93
isaacpi;1;2017-07-16 19:56:43 UTC;-1;25.25;0.00;0.50;0.00;0.00;74.25
isaacpi;1;2017-07-16 19:56:44 UTC;-1;2.00;0.00;0.25;39.50;0.00;58.25
isaacpi;1;2017-07-16 19:56:45 UTC;-1;2.01;0.00;0.25;23.31;0.00;74.44
isaacpi;1;2017-07-16 19:56:46 UTC;-1;11.03;0.00;0.00;14.54;0.00;74.44
isaacpi;1;2017-07-16 19:56:47 UTC;-1;17.54;0.00;0.50;0.50;0.00;81.45
isaacpi;1;2017-07-16 19:56:48 UTC;-1;0.51;0.00;0.25;0.00;0.00;99.24
isaacpi;1;2017-07-16 19:56:49 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.24
isaacpi;1;2017-07-16 19:56:50 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
isaacpi;1;2017-07-16 19:56:51 UTC;-1;3.51;0.00;2.76;3.76;0.00;89.97
isaacpi;1;2017-07-16 19:56:52 UTC;-1;3.60;0.00;7.20;14.14;0.00;75.06
isaacpi;1;2017-07-16 19:56:53 UTC;-1;12.34;0.00;5.04;0.76;0.00;81.86
isaacpi;1;2017-07-16 19:56:54 UTC;-1;31.82;0.00;4.55;1.52;0.00;62.12
isaacpi;1;2017-07-16 19:56:55 UTC;-1;23.43;0.00;2.52;0.00;0.00;74.06
isaacpi;1;2017-07-16 19:56:56 UTC;-1;8.56;0.00;1.76;0.00;0.00;89.67
isaacpi;1;2017-07-16 19:56:57 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-07-16 19:56:58 UTC;-1;0.00;0.00;0.50;0.75;0.00;98.75
isaacpi;1;2017-07-16 19:56:59 UTC;-1;0.00;0.00;0.75;8.04;0.00;91.21
isaacpi;1;2017-07-16 19:57:00 UTC;-1;0.00;0.00;0.75;24.56;0.00;74.69
isaacpi;1;2017-07-16 19:57:01 UTC;-1;0.50;0.00;0.50;24.56;0.00;74.44
isaacpi;1;2017-07-16 19:57:02 UTC;-1;0.75;0.00;1.26;26.88;0.00;71.11
isaacpi;1;2017-07-16 19:57:03 UTC;-1;0.25;0.00;0.50;50.00;0.00;49.25
isaacpi;3;2017-07-16 19:57:06 UTC;-1;0.16;0.00;0.40;39.44;0.00;60.00
isaacpi;1;2017-07-16 19:57:07 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
isaacpi;1;2017-07-16 19:57:08 UTC;-1;0.25;0.00;1.00;0.00;0.00;98.75
isaacpi;1;2017-07-16 19:57:09 UTC;-1;0.00;0.00;0.75;0.00;0.00;99.25
isaacpi;1;2017-07-16 19:57:10 UTC;-1;0.50;0.00;0.25;0.00;0.00;99.25
isaacpi;1;2017-07-16 19:57:11 UTC;-1;0.00;0.00;0.50;30.33;0.00;69.17
isaacpi;1;2017-07-16 19:57:12 UTC;-1;0.00;0.00;0.51;0.00;0.00;99.49
isaacpi;1;2017-07-16 19:57:13 UTC;-1;0.00;0.00;0.25;0.00;0.00;99.75
isaacpi;1;2017-07-16 19:57:14 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-16 19:57:15 UTC;-1;0.00;0.00;0.00;0.00;0.00;100.00
isaacpi;1;2017-07-16 19:57:16 UTC;-1;0.75;0.00;0.25;33.17;0.00;65.83
isaacpi;1;2017-07-16 19:57:17 UTC;-1;0.00;0.00;0.75;63.57;0.00;35.68
isaacpi;1;2017-07-16 19:57:18 UTC;-1;1.26;0.00;0.75;73.12;0.00;24.87
